candidate_id,galaxy_name,obsid,obs_id,obs_collection,instrument_name,filter_name,filter_central_um,t_min,t_max,stage,native_flux,native_err,flux_jy,err_jy,snr,pixel_scale_arcsec,radius_pix,x_pix,y_pix,product_path,status,error
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,26312038,hst_15145_7e_wfc3_uvis_f350lp_idgg7e,HST,WFC3/UVIS,F350LP,0.35,58488.91740112,58488.93341944,window,15.245593952977273,0.1632362167280605,9.107199438143076e-07,9.75117654225649e-09,93.39590354740524,0.03962000086903494,5.3999999999999995,756.5842105938121,756.4744100374255,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_15145_7e_wfc3_uvis_f350lp_idgg7e/hst_15145_7e_wfc3_uvis_f350lp_idgg7e_drc.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,26312022,hst_15145_7e_wfc3_ir_f160w_idgg7e,HST,WFC3/IR,F160W,1.6,58488.93542758,58488.94778795,window,14.630538913749959,0.8698060847517955,2.245731847844295e-06,1.3351191213743177e-07,16.820460525893967,0.1282500028610217,2.5,232.8273655205687,232.7249772597262,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_15145_7e_wfc3_ir_f160w_idgg7e/hst_15145_7e_wfc3_ir_f160w_idgg7e_drz.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,26667368,hst_15145_7f_wfc3_uvis_f350lp_idgg7f,HST,WFC3/UVIS,F350LP,0.35,58520.70604779,58520.7220661,window,13.170909466936976,0.13675250117832155,7.868484629271106e-07,8.169784753567547e-09,96.31201881830643,0.03962000086903494,5.3999999999999995,756.1014064820512,756.1196543904391,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_15145_7f_wfc3_uvis_f350lp_idgg7f/hst_15145_7f_wfc3_uvis_f350lp_idgg7f_drc.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,26667351,hst_15145_7f_wfc3_ir_f160w_idgg7f,HST,WFC3/IR,F160W,1.6,58520.72407425,58520.77234907,window,7.639385827900696,1.1136545764103107,1.1726777643265556e-06,1.7095064816954767e-07,6.8597444752798005,0.1282500028610217,2.5,233.31664239307992,233.41709163868222,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_15145_7f_wfc3_ir_f160w_idgg7f/hst_15145_7f_wfc3_ir_f160w_idgg7f_drz.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,71344104,hst_15686_01_wfc3_ir_g141_idys01g2,HST,WFC3/IR,G141,,58540.04294102,58540.0557062,window,0.07030407979756603,0.30423781728766375,5.680534375740171e-09,2.4582262999231575e-08,0.23108264588649713,0.1282110045249386,2.5,232.5827904473919,233.493337394719,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_15686_01_wfc3_ir_g141_idys01g2/hst_15686_01_wfc3_ir_g141_idys01g2_flt.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,26145604,idys01020,HST,WFC3/IR,F160W,1.6,58540.0560428588,58540.12796322917,window,4.932724492994467,0.9778033179793374,7.572178972398906e-07,1.5010166762932823e-07,5.044700096935754,0.12825000286102275,2.5,232.63270785636064,232.78394813532557,/home/primary/SUPERNOVA/data/cache/mast_products/HST/idys01020/idys01020_drz.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,26274224,ie5417010,HST,WFC3/IR,F160W,1.6,58991.62713394676,58991.6282065625,window,-6.028560116279202,3.6120676477389595,-9.261241374989145e-07,5.548958574397748e-07,-1.6690053188934297,0.12825000286102264,2.5,232.94016373977865,232.82458434607176,/home/primary/SUPERNOVA/data/cache/mast_products/HST/ie5417010/ie5417010_drz.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,26708555,hst_15889_17_wfc3_ir_f098m_ie5417,HST,WFC3/IR,F098M,0.98,58991.6289395,58991.64222321,window,-10.443864338825634,4.336873081231473,-2.0757599603863865e-06,8.619709336735887e-07,-2.4081554021082985,0.1282500028610217,2.5,233.05253519079486,233.32413941329088,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_15889_17_wfc3_ir_f098m_ie5417/hst_15889_17_wfc3_ir_f098m_ie5417_drz.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,71340437,hst_15889_17_wfc3_ir_g102_ie5417c0,HST,WFC3/IR,G102,,58991.62939098,58991.63521172,window,0.022607841057059375,0.3446138252414481,3.008733825309214e-09,4.586246294178464e-08,0.06560340706360102,0.12819805481488555,2.5,233.48493043967616,233.0769514797005,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_15889_17_wfc3_ir_g102_ie5417c0/hst_15889_17_wfc3_ir_g102_ie5417c0_flt.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,83205279,hst_skycell-p1110x08y05_wfc3_ir_f140w_coarse-all,HST,WFC3/IR,F140W,1.4,58991.64296728,58991.65519876,window,-11.84941213881487,7.44848952131057,-1.1308185101943643e-06,7.108276533057762e-07,-1.5908476617860572,0.11999999999999934,2.5,249.01513389907996,249.3556289807966,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_skycell-p1110x08y05_wfc3_ir_f140w_coarse-all/hst_skycell-p1110x08y05_wfc3_ir_f140w_coarse-all_drz.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,71340598,hst_15889_17_wfc3_ir_g141_ie5417c6,HST,WFC3/IR,G141,,58991.64347654,58991.64871876,window,-0.37882604206916426,0.5435308171370505,-3.0608954140297003e-08,4.391701733258521e-08,-0.6969725177029727,0.1281950500380962,2.5,233.26188561687007,233.69640439263722,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_15889_17_wfc3_ir_g141_ie5417c6/hst_15889_17_wfc3_ir_g141_ie5417c6_flt.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,83205271,hst_skycell-p1110x08y05_wfc3_ir_f105w_coarse-all,HST,WFC3/IR,F105W,1.05,58991.65594172,58991.65688839,window,-16.903847703427637,6.198161617655229,-1.914941324683191e-06,7.021546825878277e-07,-2.7272357105496683,0.11999999999999934,2.5,249.01513389907996,249.3556289807966,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_skycell-p1110x08y05_wfc3_ir_f105w_coarse-all/hst_skycell-p1110x08y05_wfc3_ir_f105w_coarse-all_drz.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,26274221,ie5417070,HST,WFC3/IR,F125W,1.25,58991.657631712966,58991.6585783912,window,6.237376743074442,9.418663061985699,7.361931369574355e-07,1.1116780966048538e-06,0.6622358929314368,0.1282500028610218,2.5,232.62924117226552,233.34428478954305,/home/primary/SUPERNOVA/data/cache/mast_products/HST/ie5417070/ie5417070_drz.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,26718149,hst_16250_11_wfc3_ir_f160w_iebs11,HST,WFC3/IR,F160W,1.6,59254.7628125,59254.77392658,window,-0.4185143441214976,0.8779883959483948,-6.432107079834414e-08,1.3493720004857657e-07,-0.4766741178502959,0.12825,2.5,232.81288922078818,233.42241560066208,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_16250_11_wfc3_ir_f160w_iebs11/hst_16250_11_wfc3_ir_f160w_iebs11_drz.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,26718150,hst_16250_11_wfc3_ir_f110w_iebs11,HST,WFC3/IR,F110W,1.1,59254.77464139,59254.79340546,window,1.0134267285073832,1.1734603208086967,6.965336047844441e-08,8.065255477603448e-08,0.8636224936936724,0.12825,2.5,232.81288922078818,233.42241560066208,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_16250_11_wfc3_ir_f110w_iebs11/hst_16250_11_wfc3_ir_f110w_iebs11_drz.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,60660859,ieec67010,HST,WFC3/UVIS,F814W,0.814,59306.86177658565,59306.87872083333,window,0.4472829219069371,0.09588636051919314,1.461535464422765e-07,3.133169401052737e-08,4.664718939013297,0.039619999999999954,5.3999999999999995,756.53467648402,756.4523652889452,/home/primary/SUPERNOVA/data/cache/mast_products/HST/ieec67010/ieec67010_drc.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,60660865,ieec67020,HST,WFC3/UVIS,F555W,0.555,59306.86794548611,59306.88407974537,window,2.033540774944097,0.0905507682689113,3.577791101341855e-07,1.5931410715926528e-08,22.457465726906157,0.03961999999999997,5.3999999999999995,756.1320621066462,756.6414385752985,/home/primary/SUPERNOVA/data/cache/mast_products/HST/ieec67020/ieec67020_drc.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,60942709,hst_16250_12_wfc3_ir_f160w_iebs12,HST,WFC3/IR,F160W,1.6,59361.66551079,59361.67662449,window,-0.08252542262075124,0.16000684414962474,-1.2685475416633006e-08,2.459560731098521e-08,-0.5157618291851348,0.12824999999999803,2.5,233.2679083862601,232.85852414094296,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_16250_12_wfc3_ir_f160w_iebs12/hst_16250_12_wfc3_ir_f160w_iebs12_drz.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,60942654,iebs12020,HST,WFC3/IR,F110W,1.1,59361.677339664355,59361.741346724535,window,0.15257950936681652,0.1465917632909713,1.0490507365764797e-08,1.0078823683115305e-08,1.0408464018811214,0.12824999999999942,2.5,233.01291610510225,233.47575211142924,/home/primary/SUPERNOVA/data/cache/mast_products/HST/iebs12020/iebs12020_drz.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,62432554,iebs13010,HST,WFC3/IR,F160W,1.6,59466.51615679398,59466.527270914354,window,-0.04833383132613278,0.9985503060293717,-7.430958136310266e-09,1.5351949798964467e-07,-0.04840400231644521,0.1282499999999979,2.5,232.60874831295257,232.5502059822922,/home/primary/SUPERNOVA/data/cache/mast_products/HST/iebs13010/iebs13010_drz.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,62432555,iebs13020,HST,WFC3/IR,F110W,1.1,59466.52798568287,59466.591414236114,window,1.1601429042818694,1.2493749631881177,7.979237405215694e-08,8.592958162840702e-08,0.9285786400917234,0.1282499999999986,2.5,232.72442333148484,232.60414858484637,/home/primary/SUPERNOVA/data/cache/mast_products/HST/iebs13020/iebs13020_drz.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,71739676,hst_16250_14_wfc3_ir_f160w_iebs14,HST,WFC3/IR,F160W,1.6,59638.19392855,59638.20504226,post,-0.3580361079299905,1.0597874134712246,-5.506080281103786e-08,1.6298005844195217e-07,-0.3378376676104126,0.12825,2.5,233.01816474614805,233.34122780158975,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_16250_14_wfc3_ir_f160w_iebs14/hst_16250_14_wfc3_ir_f160w_iebs14_drz.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,71739675,hst_16250_14_wfc3_ir_f110w_iebs14,HST,WFC3/IR,F110W,1.1,59638.24241226,59638.2611767,post,1.5052434740389984,1.431572408058742,1.0358637588743415e-07,9.851655239091915e-08,1.0514616414549065,0.12825,2.5,233.01816474614802,233.34122780158975,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_16250_14_wfc3_ir_f110w_iebs14/hst_16250_14_wfc3_ir_f110w_iebs14_drz.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,71739464,iesq01010,HST,WFC3/UVIS,F438W,0.438,59638.30817060185,59638.33947820602,post,0.8320410259305526,0.03699637322570015,3.578455916333245e-07,1.5911461878254748e-08,22.489799766442005,0.03961999999999992,5.3999999999999995,756.3500024088678,756.6991733399311,/home/primary/SUPERNOVA/data/cache/mast_products/HST/iesq01010/iesq01010_drc.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,71739465,iesq01020,HST,WFC3/UVIS,F555W,0.555,59638.37445505787,59638.4056241088,post,2.0370341934825085,0.04908648401741425,3.5898496712296983e-07,8.650473275094263e-09,41.49888170356298,0.03961999999999988,5.3999999999999995,756.2187742917317,756.6021178110054,/home/primary/SUPERNOVA/data/cache/mast_products/HST/iesq01020/iesq01020_drc.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,71739370,iesq01030,HST,WFC3/UVIS,F814W,0.814,59638.44062430556,59638.4718278125,post,0.7188707652738602,0.07524376279667533,2.351362471436019e-07,2.4611567001522843e-08,9.553891758661804,0.03961999999999998,5.3999999999999995,756.6570128390822,756.5453246222269,/home/primary/SUPERNOVA/data/cache/mast_products/HST/iesq01030/iesq01030_drc.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,101029942,hlsp_tica_s0051-cam1-ccd4,HLSP,Photometer,TESS,,59692.44444959564,59717.03471613489,post,1357731.0526793264,614735.6395031603,,,,20.57578712448456,2.5,47.38591268722541,47.87268307878151,/home/primary/SUPERNOVA/data/cache/mast_products/HLSP/hlsp_tica_s0051-cam1-ccd4/hlsp_tica_tess_ffi_s0051-o1-00211769-cam1-ccd4_tess_v01_img.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,134805143,hst_17179_70_wfc3_uvis_f275w_if0g70,HST,WFC3/UVIS,F275W,0.275,60071.34921457,60071.3734851,post,-0.13812469970105273,0.0478102990226534,-1.102568064563733e-07,3.816414368589467e-08,-2.8890155996641376,0.039619999999998906,5.3999999999999995,756.1096323801628,756.7170338781937,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_17179_70_wfc3_uvis_f275w_if0g70/hst_17179_70_wfc3_uvis_f275w_if0g70_drc.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,225943704,jw02875-o014_t006_nircam_clear-f090w,JWST,NIRCAM/IMAGE,F090W,0.9,60521.12793394676,60521.152788391206,post,8.263707471938027,0.5038456339611916,1.8937237408167385e-07,1.1546202984305306e-08,16.4012683943879,0.031224534854310045,5.3999999999999995,960.0280290483947,959.6593502471351,/home/primary/SUPERNOVA/data/cache/mast_products/JWST/jw02875-o014_t006_nircam_clear-f090w/jw02875-o014_t006_nircam_clear-f090w_i2d.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,225943687,jw02875-o014_t006_nircam_clear-f277w,JWST,NIRCAM/IMAGE,F277W,2.77,60521.12793394676,60521.1893231713,post,0.25553263841360163,1.3946774919330533,2.3762994313232258e-08,1.2969659576697773e-07,0.18321987691894837,0.06290027231495184,3.434007390595275,475.6448449583986,476.3532351180712,/home/primary/SUPERNOVA/data/cache/mast_products/JWST/jw02875-o014_t006_nircam_clear-f277w/jw02875-o014_t006_nircam_clear-f277w_i2d.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,225943689,jw02875-o014_t006_nircam_clear-f150w,JWST,NIRCAM/IMAGE,F150W,1.5,60521.156763969906,60521.1893231713,post,9.23425617092255,1.0171959988357333,2.1160363919222535e-07,2.3309118909131148e-08,9.07814834259271,0.031223798835563338,5.3999999999999995,960.417401237693,960.4557733622236,/home/primary/SUPERNOVA/data/cache/mast_products/JWST/jw02875-o014_t006_nircam_clear-f150w/jw02875-o014_t006_nircam_clear-f150w_i2d.fits,MEASURED,
NGC_5861_hst_15145_74_wfc3_ir_f160w_idgg74_hst_16250_14_wfc3_ir_f160w_iebs14_0023,NGC 5861,262815985,hlsp_tica_s0091-cam2-ccd2,HLSP,Photometer,TESS,,60774.78517819056,60802.25738800783,post,368847.47135656065,170578.0285065684,,,,20.569287345914702,2.5,47.03664594184943,47.59959558115935,/home/primary/SUPERNOVA/data/cache/mast_products/HLSP/hlsp_tica_s0091-cam2-ccd2/hlsp_tica_tess_ffi_s0091-o1-01100662-cam2-ccd2_tess_v01_img.fits,MEASURED,
